Temp,Humidity,Fertility,Score
28.1,32.5,27.6,60.1
11.4,23.3,4.3,57.2
20.3,88.5,16.0,48.4
20.3,88.5,16.0,48.4
11.9,16.9,92.3,71.1
16.5,55.1,40.9,66.4
16.5,55.1,40.9,66.4
41.5,58.4,1.7,35.3
41.5,58.4,1.7,35.3
28.5,82.6,42.0,72.4
23.1,48.9,14.2,76.0
23.1,48.9,14.2,76.0
35.4,10.6,39.9,58.5
18.1,42.2,53.7,70.9
18.1,42.2,53.7,70.9
19.3,75.1,1.7,38.8
19.3,75.1,1.7,38.8
15.1,16.3,32.8,56.6
41.7,72.6,12.7,25.1
41.7,72.6,12.7,25.1
36.7,20.4,88.8,82.5
12.2,98.8,7.3,11.6
12.2,98.8,7.3,11.6
40.1,46.2,51.7,53.5
40.1,46.2,51.7,53.5
39.6,86.2,18.5,60.0
40.2,98.4,18.0,5.0
40.2,98.4,18.0,5.0
13.4,30.6,7.8,64.0
13.2,78.4,15.1,34.8
13.2,78.4,15.1,34.8
41.8,45.3,34.7,45.6
41.8,45.3,34.7,45.6
34.6,93.8,33.0,60.5
42.1,94.7,29.2,7.3
42.1,94.7,29.2,7.3
43.5,24.0,51.8,63.7
40.8,66.9,85.6,56.5
40.8,66.9,85.6,56.5
20.4,55.3,4.2,71.4
20.4,55.3,4.2,71.4
16.3,72.6,50.3,77.3
39.0,40.7,6.3,35.9
39.0,40.7,6.3,35.9
14.1,92.5,80.7,71.2
43.9,66.8,69.5,49.4
43.9,66.8,69.5,49.4
40.1,11.5,80.5,22.7
40.1,11.5,80.5,22.7
18.8,79.9,93.6,86.1
27.0,84.6,4.5,72.2
25.4,47.3,76.4,92.4
25.4,47.3,76.4,92.4
26.1,69.8,72.0,92.4
26.1,69.8,72.0,92.4
20.9,99.5,19.6,59.3
37.4,91.7,11.3,9.8
37.4,91.7,11.3,9.8
41.6,26.2,58.4,29.4
41.6,26.2,58.4,29.4
37.0,32.8,93.7,86.8
12.4,18.8,82.3,33.2
12.4,18.8,82.3,33.2
35.2,45.3,68.8,60.3
35.2,45.3,68.8,60.3
27.3,56.2,23.3,80.3
35.3,14.8,62.4,70.8
22.3,68.1,27.1,79.6
22.3,68.1,27.1,79.6
36.4,80.1,1.5,19.4
36.4,80.1,1.5,19.4
20.6,87.8,9.8,65.9
25.9,81.4,95.0,88.0
15.6,78.6,49.8,58.1
15.6,78.6,49.8,58.1
37.4,49.7,68.9,64.8
37.4,49.7,68.9,64.8
16.1,39.3,26.5,72.1
25.0,57.6,95.0,95.4
25.0,57.6,95.0,95.4
37.2,84.0,92.2,47.0
37.2,84.0,92.2,47.0
24.2,73.9,64.3,83.2
44.6,55.2,0.0,62.8
28.8,65.8,99.2,100.0
28.8,65.8,99.2,100.0
23.3,23.7,48.0,58.7
23.3,23.7,48.0,58.7
29.2,13.0,12.0,51.5
45.0,12.5,33.3,6.8
45.0,12.5,33.3,6.8
24.5,32.6,63.2,80.2
42.5,60.6,71.7,55.7
42.5,60.6,71.7,55.7
27.7,67.5,59.0,84.7
27.7,67.5,59.0,84.7
41.3,15.8,91.1,79.0
19.5,62.7,3.5,56.0
19.5,62.7,3.5,56.0
33.1,88.8,46.7,64.2
21.8,40.0,23.1,78.3
21.8,40.0,23.1,78.3
33.1,81.7,19.4,33.4
33.1,81.7,19.4,33.4
34.3,62.2,46.6,73.5
42.3,32.3,89.3,47.3
42.3,32.3,89.3,47.3
24.7,40.9,44.3,78.2
14.9,42.5,61.1,61.7
14.9,42.5,61.1,61.7
43.8,50.0,41.1,49.8
43.8,50.0,41.1,49.8
30.5,23.8,65.4,77.9
36.2,68.6,17.6,49.1
36.2,68.6,17.6,49.1
36.4,17.1,55.5,67.8
13.7,86.0,76.1,41.6
13.7,86.0,76.1,41.6
18.5,23.5,15.4,36.9
18.5,23.5,15.4,36.9
11.5,65.2,58.3,74.3
44.6,94.9,91.0,30.5
44.6,94.9,91.0,30.5
30.2,70.3,5.8,40.8
30.2,70.3,5.8,40.8
15.0,50.7,6.0,53.4
15.0,50.7,6.0,53.4
41.3,17.2,42.4,10.4
41.3,17.2,42.4,10.4
31.5,90.6,12.4,67.2
11.2,88.5,81.1,70.4
18.6,61.5,28.9,64.0
18.6,61.5,28.9,64.0
29.1,93.2,62.8,55.2
29.1,93.2,62.8,55.2
14.6,21.9,93.2,46.3
14.6,21.9,93.2,46.3
37.4,93.4,23.8,58.6
11.4,46.8,63.2,76.6
24.3,22.1,60.8,63.3
24.3,22.1,60.8,63.3
32.0,58.0,57.1,73.8
32.0,58.0,57.1,73.8
15.6,53.6,75.8,77.2
15.6,53.6,75.8,77.2
31.2,94.3,89.1,77.7
18.2,66.7,25.6,81.1
24.7,99.0,49.6,47.5
24.7,99.0,49.6,47.5
38.5,23.2,58.2,26.7
38.5,23.2,58.2,26.7
26.8,39.2,35.4,64.1
26.8,39.2,35.4,64.1
16.5,22.8,94.2,75.9
34.8,40.8,51.8,74.6
41.6,89.6,29.0,13.9
41.6,89.6,29.0,13.9
34.0,70.3,11.5,39.7
34.0,70.3,11.5,39.7
42.8,96.9,87.6,26.6
42.8,96.9,87.6,26.6
19.1,30.3,67.2,76.6
44.8,46.1,88.0,79.0
43.9,84.7,16.8,12.9
43.9,84.7,16.8,12.9
21.9,58.4,19.2,75.1
21.9,58.4,19.2,75.1
36.1,77.3,63.7,69.7
28.9,14.2,3.2,38.6
28.9,14.2,3.2,38.6
39.5,30.7,1.4,56.6
26.6,85.8,22.6,55.0
26.6,85.8,22.6,55.0
38.8,66.3,43.2,49.6
38.8,66.3,43.2,49.6
39.7,46.1,55.3,48.7
39.7,46.1,55.3,48.7
36.8,31.3,86.6,84.3
31.7,57.0,26.6,76.1
16.4,99.3,7.0,21.8
16.4,99.3,7.0,21.8
14.8,89.7,85.0,44.7
14.8,89.7,85.0,44.7
25.2,54.9,52.9,84.4
18.6,48.2,21.1,79.2
14.6,29.8,91.7,47.1
14.6,29.8,91.7,47.1
22.9,93.8,84.0,62.1
22.9,93.8,84.0,62.1
41.5,28.9,41.9,22.7
41.5,28.9,41.9,22.7
39.8,70.7,39.6,31.3
39.8,70.7,39.6,31.3
24.8,49.5,75.2,90.6
15.3,39.8,41.7,72.9
26.6,46.0,0.8,68.0
26.6,46.0,0.8,68.0
35.8,52.2,39.6,59.6
35.8,52.2,39.6,59.6
25.0,25.6,69.2,78.8
20.3,49.3,76.8,90.3
17.0,86.8,22.6,36.7
17.0,86.8,22.6,36.7
22.4,36.4,40.8,64.2
22.4,36.4,40.8,64.2
42.7,43.9,54.8,52.2
42.7,43.9,54.8,52.2
15.8,48.7,77.3,80.3
15.8,48.7,77.3,80.3
38.6,97.0,6.9,64.0
43.1,16.0,2.2,48.8
38.4,47.3,52.9,49.0
38.4,47.3,52.9,49.0
34.6,10.2,80.8,41.3
34.6,10.2,80.8,41.3
25.2,46.8,15.0,77.7
32.9,26.9,74.9,81.4
27.3,55.7,21.4,80.9
27.3,55.7,21.4,80.9
17.6,67.2,14.1,54.9
17.6,67.2,14.1,54.9
40.3,50.5,81.5,60.8
40.3,50.5,81.5,60.8
44.4,43.5,9.2,58.6
37.7,18.0,50.4,24.1
29.7,34.5,67.2,82.2
37.7,18.0,50.4,24.1
42.1,24.5,70.2,33.9
42.1,24.5,70.2,33.9
12.5,53.2,95.6,86.4
18.1,32.1,13.1,41.0
18.1,32.1,13.1,41.0
15.6,26.1,7.5,61.0
18.2,49.6,56.8,84.0
18.6,58.7,41.4,67.2
18.6,58.7,41.4,67.2
31.3,91.3,25.8,26.5
31.3,91.3,25.8,26.5
36.6,89.9,66.8,42.1
36.6,89.9,66.8,42.1
23.8,19.7,3.1,55.8
21.3,62.6,71.3,88.4
15.2,85.8,95.7,57.6
15.2,85.8,95.7,57.6
31.8,17.9,2.5,21.3
31.8,17.9,2.5,21.3
33.7,29.3,90.2,55.5
33.7,29.3,90.2,55.5
26.7,43.5,35.0,77.3
31.4,14.7,84.5,79.9
33.5,69.1,1.9,56.3
33.5,69.1,1.9,56.3
41.6,72.0,84.3,45.3
41.6,72.0,84.3,45.3
41.7,68.9,46.9,51.0
41.7,68.9,46.9,51.0
27.2,70.3,38.2,78.1
14.0,37.3,73.2,78.0
28.2,59.2,10.5,73.2
28.2,59.2,10.5,73.2
41.7,75.9,47.5,33.5
41.7,75.9,47.5,33.5
42.3,36.4,28.4,28.7
42.3,36.4,28.4,28.7
44.0,79.9,24.1,56.1
23.9,19.5,10.5,56.5
39.5,26.3,98.5,36.9
39.5,26.3,98.5,36.9
15.0,97.7,26.5,26.4
15.0,97.7,26.5,26.4
38.7,42.3,13.1,38.0
38.7,42.3,13.1,38.0
40.7,74.1,1.5,66.9
11.1,61.9,11.2,66.2
27.6,48.0,85.1,90.9
27.6,48.0,85.1,90.9
25.8,44.6,98.2,100.0
25.8,44.6,98.2,100.0
37.0,91.2,26.3,18.8
37.0,91.2,26.3,18.8
35.1,16.0,97.2,83.7
35.1,76.2,53.7,67.8
12.0,84.4,87.1,46.8
12.0,84.4,87.1,46.8
20.4,56.0,68.5,89.8
20.4,56.0,68.5,89.8
31.0,17.0,11.4,22.8
31.0,17.0,11.4,22.8
42.4,54.2,62.9,73.1
17.1,39.1,15.9,72.1
21.2,28.7,5.4,46.0
21.2,28.7,5.4,46.0
28.0,61.2,57.9,88.5
28.0,61.2,57.9,88.5
12.3,62.1,46.9,62.7
12.3,62.1,46.9,62.7
21.5,21.5,36.6,64.1
16.3,25.3,55.5,68.6
43.8,36.0,83.1,44.4
43.8,36.0,83.1,44.4
40.6,98.5,88.4,26.5
40.6,98.5,88.4,26.5
24.9,22.0,38.4,66.2
22.8,55.9,55.8,85.8
43.7,85.5,14.7,12.1
43.7,85.5,14.7,12.1
12.2,20.1,35.5,30.5
12.2,20.1,35.5,30.5
16.2,36.8,57.2,57.3
16.2,36.8,57.2,57.3
14.1,85.3,64.1,39.5
14.1,85.3,64.1,39.5
20.6,29.4,38.5,68.4
15.4,33.7,39.7,68.4
23.9,63.5,16.8,72.9
23.9,63.5,16.8,72.9
40.5,76.3,23.3,29.0
40.5,76.3,23.3,29.0
32.2,18.7,85.1,82.1
13.8,91.0,28.1,59.2
20.3,55.3,51.6,84.0
20.3,55.3,51.6,84.0
10.7,31.7,98.0,59.8
10.7,31.7,98.0,59.8
38.0,53.4,51.0,62.6
38.0,53.4,51.0,62.6
37.6,70.7,10.0,35.1
37.6,70.7,10.0,35.1
31.9,75.2,30.1,70.3
18.9,81.7,95.3,85.8
15.4,41.4,82.9,79.7
15.4,41.4,82.9,79.7
15.2,11.4,38.4,30.4
15.2,11.4,38.4,30.4
42.2,94.7,86.5,66.5
35.0,97.0,86.5,71.8
19.1,24.6,98.9,57.1
19.1,24.6,98.9,57.1
30.3,27.8,36.3,39.2
30.3,27.8,36.3,39.2
25.3,86.1,62.3,64.9
25.3,86.1,62.3,64.9
21.9,53.4,25.6,78.8
21.9,53.4,25.6,78.8
32.8,89.7,4.6,69.2
20.8,85.5,51.3,74.9
17.5,37.5,74.5,62.6
17.5,37.5,74.5,62.6
40.6,30.1,10.2,21.6
40.6,30.1,10.2,21.6
31.0,43.5,85.8,89.7
42.3,72.6,42.8,60.0
28.0,11.8,77.2,59.5
28.0,11.8,77.2,59.5
33.3,28.9,43.1,38.5
33.3,28.9,43.1,38.5
17.6,45.7,2.2,53.2
17.6,45.7,2.2,53.2
37.4,74.8,50.3,65.2
12.7,54.1,80.6,83.2
17.7,61.6,82.1,78.9
17.7,61.6,82.1,78.9
38.6,31.9,86.0,46.9
38.6,31.9,86.0,46.9
44.5,20.4,77.3,32.2
44.5,20.4,77.3,32.2
14.9,19.6,62.8,65.7
29.1,31.5,70.7,83.0
26.4,36.3,66.9,76.8
26.4,36.3,66.9,76.8
43.0,80.3,47.2,25.4
43.0,80.3,47.2,25.4
18.1,21.5,51.6,44.3
18.1,21.5,51.6,44.3
44.6,80.1,63.5,61.1
40.8,21.3,9.1,52.4
37.9,51.7,58.9,64.0
37.9,51.7,58.9,64.0
22.0,51.4,54.5,87.4
22.0,51.4,54.5,87.4
38.0,12.1,15.3,15.2
38.0,12.1,15.3,15.2
15.4,40.5,71.3,81.1
44.3,12.4,8.3,47.9
16.6,24.9,20.8,33.5
16.6,24.9,20.8,33.5
12.2,43.7,48.0,61.8
12.2,43.7,48.0,61.8
22.1,86.5,33.5,72.9
21.4,43.6,14.3,72.5
21.4,43.6,14.3,72.5
37.9,96.5,1.5,66.6
28.4,51.2,1.7,77.1
29.0,37.7,77.6,77.3
29.0,37.7,77.6,77.3
28.0,77.5,93.7,81.2
28.0,77.5,93.7,81.2
21.2,94.6,74.4,58.1
21.2,94.6,74.4,58.1
43.5,18.7,12.0,51.0
40.8,67.4,48.7,65.0
35.2,78.7,2.7,27.4
35.2,78.7,2.7,27.4
25.5,41.6,32.2,81.4
25.5,41.6,32.2,81.4
11.2,77.5,53.5,67.7
13.3,34.5,71.8,75.3
12.6,86.0,48.1,34.1
12.6,86.0,48.1,34.1
28.9,93.0,92.9,65.2
28.9,93.0,92.9,65.2
29.7,39.9,16.4,57.9
29.7,39.9,16.4,57.9
24.1,10.3,67.6,56.6
24.1,10.3,67.6,56.6
11.7,90.8,43.3,59.2
16.6,50.6,84.6,89.6
17.7,12.8,43.8,33.1
17.7,12.8,43.8,33.1
13.8,19.1,7.0,9.8
13.8,19.1,7.0,9.8
18.3,54.3,46.3,83.7
35.6,44.2,66.7,79.8
16.8,56.3,76.4,76.3
16.8,56.3,76.4,76.3
33.1,32.4,5.5,41.2
33.1,32.4,5.5,41.2
10.5,70.9,1.4,30.8
10.5,70.9,1.4,30.8
15.5,24.9,10.3,29.6
15.5,24.9,10.3,29.6
43.2,74.7,59.7,63.2
35.9,62.4,52.7,72.6
32.8,69.8,55.2,71.0
32.8,69.8,55.2,71.0
10.3,60.4,79.4,65.7
10.3,60.4,79.4,65.7
27.6,60.0,22.0,80.3
25.5,44.4,89.8,93.1
17.6,38.1,75.0,61.2
17.6,38.1,75.0,61.2
26.1,80.9,7.3,48.1
26.1,80.9,7.3,48.1
13.0,36.0,46.1,42.7
13.0,36.0,46.1,42.7
17.0,28.6,77.9,54.0
17.0,28.6,77.9,54.0
19.0,21.2,41.6,64.2
24.4,40.4,24.8,74.7
29.9,44.3,37.4,78.3
29.9,44.3,37.4,78.3
23.2,19.6,53.7,51.1
23.2,19.6,53.7,51.1
17.1,18.4,8.7,55.1
19.5,52.0,53.8,84.8
21.7,36.8,91.0,83.7
21.7,36.8,91.0,83.7
33.4,57.2,5.3,57.4
33.4,57.2,5.3,57.4
43.9,54.6,35.7,44.4
43.9,54.6,35.7,44.4
28.3,24.8,24.3,63.4
20.1,59.1,11.6,77.8
20.1,59.1,11.6,77.8
28.3,24.0,11.8,59.8
41.6,89.5,55.1,30.3
41.6,89.5,55.1,30.3
39.3,37.2,44.9,31.2
39.3,37.2,44.9,31.2
21.4,82.2,77.1,82.4
42.0,33.6,41.2,63.8
40.8,75.1,57.0,37.6
40.8,75.1,57.0,37.6
28.4,52.7,62.1,83.6
28.4,52.7,62.1,83.6
19.7,40.2,89.5,80.9
19.7,40.2,89.5,80.9
32.6,61.4,2.9,74.7
13.5,88.9,22.5,59.4
39.1,50.7,89.7,60.8
39.1,50.7,89.7,60.8
10.7,33.5,58.5,51.0
10.7,33.5,58.5,51.0
23.1,37.2,88.6,81.1
23.1,37.2,88.6,81.1
32.5,29.0,8.0,61.3
43.5,51.6,35.1,65.8
22.5,11.6,16.9,41.5
22.5,11.6,16.9,41.5
15.8,92.4,31.4,30.4
15.8,92.4,31.4,30.4
10.2,77.1,10.5,32.4
10.2,77.1,10.5,32.4
26.8,10.8,6.0,48.4
42.7,21.6,9.3,51.9
40.4,99.8,92.4,25.8
40.4,99.8,92.4,25.8
27.0,74.3,85.7,79.6
27.0,74.3,85.7,79.6
23.1,48.4,35.8,82.4
23.1,48.4,35.8,82.4
21.0,72.6,62.4,82.8
11.7,31.8,32.5,64.2
33.9,52.4,87.8,81.8
33.9,52.4,87.8,81.8
27.9,25.2,47.1,55.0
27.9,25.2,47.1,55.0
13.2,42.1,45.9,53.7
13.2,42.1,45.9,53.7
43.0,18.7,72.5,71.2
23.3,34.0,19.6,70.4
17.0,56.3,33.7,64.6
17.0,56.3,33.7,64.6
42.3,78.0,33.8,26.2
42.3,78.0,33.8,26.2
21.0,38.7,57.4,70.6
21.0,38.7,57.4,70.6
39.2,35.5,41.3,67.2
28.8,95.6,23.6,67.0
29.8,67.9,29.4,79.3
29.8,67.9,29.4,79.3
32.2,47.6,7.3,57.3
32.2,47.6,7.3,57.3
20.6,58.2,8.6,70.0
20.6,58.2,8.6,70.0
20.8,30.6,17.3,58.6
20.8,30.6,17.3,58.6
10.9,94.6,27.3,53.7
18.7,30.0,18.6,66.0
21.6,46.2,22.6,76.1
21.6,46.2,22.6,76.1
27.4,43.6,70.6,90.1
27.4,43.6,70.6,90.1
25.7,56.1,90.6,99.7
25.7,56.1,90.6,99.7
14.2,51.5,52.6,79.2
18.3,55.0,53.3,84.7
39.5,67.7,0.7,34.6
39.5,67.7,0.7,34.6
44.4,91.4,26.2,7.4
44.4,91.4,26.2,7.4
31.6,97.9,38.9,32.1
31.6,97.9,38.9,32.1
35.8,38.7,54.1,74.3
25.0,37.5,84.1,89.2
32.1,20.6,85.7,83.1
28.9,51.4,9.1,74.4
28.9,51.4,9.1,74.4
25.5,65.8,20.5,75.5
25.5,65.8,20.5,75.5
24.7,72.8,65.7,83.6
25.1,90.8,61.5,75.0
14.2,10.4,82.0,34.7
14.2,10.4,82.0,34.7
20.4,63.3,18.7,75.7
20.4,63.3,18.7,75.7
22.5,84.0,41.3,58.4
22.5,84.0,41.3,58.4
20.0,53.5,99.1,100.0
20.0,53.5,99.1,100.0
23.3,73.5,60.2,82.5
31.7,62.1,46.6,76.2
42.7,69.7,77.6,57.8
42.7,69.7,77.6,57.8
16.0,88.6,19.7,32.9
16.0,88.6,19.7,32.9
25.8,32.2,5.7,66.8
38.2,10.2,76.6,73.5
37.3,76.5,59.0,44.3
37.3,76.5,59.0,44.3
32.5,24.2,30.3,37.8
32.5,24.2,30.3,37.8
32.8,42.3,41.7,66.4
32.8,42.3,41.7,66.4
27.1,83.0,99.7,88.1
24.0,18.2,11.1,55.4
23.9,83.4,82.5,69.5
23.9,83.4,82.5,69.5
39.5,46.9,7.9,37.9
39.5,46.9,7.9,37.9
31.8,84.4,21.5,36.2
31.8,84.4,21.5,36.2
44.9,48.8,44.4,66.0
12.3,32.2,67.8,72.1
19.5,84.8,97.6,61.2
19.5,84.8,97.6,61.2
23.3,63.9,84.8,94.9
23.3,63.9,84.8,94.9
30.3,64.2,86.9,80.9
30.3,64.2,86.9,80.9
25.3,27.4,88.6,84.7
14.2,16.5,5.8,53.7
13.6,50.4,73.5,66.6
13.6,50.4,73.5,66.6
28.6,32.1,2.8,55.9
28.6,32.1,2.8,55.9
33.7,78.6,90.7,65.2
33.7,78.6,90.7,65.2
40.4,76.4,23.8,60.0
40.2,30.9,43.7,65.3
40.6,16.4,68.2,20.0
40.6,16.4,68.2,20.0
23.6,49.8,45.5,86.2
23.6,49.8,45.5,86.2
15.4,10.9,49.4,33.0
15.4,10.9,49.4,33.0
31.2,86.1,27.7,67.7
41.3,20.0,17.6,52.8
34.3,85.3,44.9,40.4
34.3,85.3,44.9,40.4
20.1,50.3,20.0,74.4
20.1,50.3,20.0,74.4
19.2,17.9,26.4,26.8
19.2,17.9,26.4,26.8
31.4,37.2,25.8,70.3
31.2,29.3,26.9,65.7
41.7,65.4,4.6,31.3
41.7,65.4,4.6,31.3
30.8,75.0,39.8,48.7
30.8,75.0,39.8,48.7
21.8,69.1,70.0,91.5
21.8,69.1,70.0,91.5
40.3,71.3,97.7,81.5
27.2,50.3,6.3,77.9
43.0,13.2,87.8,23.5
43.0,13.2,87.8,23.5
19.5,19.8,24.7,28.5
19.5,19.8,24.7,28.5
18.0,58.7,97.7,85.2
18.0,58.7,97.7,85.2
26.8,23.6,9.6,59.8
14.6,34.9,30.2,68.4
12.3,58.3,32.5,55.1
12.3,58.3,32.5,55.1
12.7,40.4,21.4,49.4
12.7,40.4,21.4,49.4
37.8,41.9,96.7,72.9
37.8,41.9,96.7,72.9
32.2,68.7,36.2,72.0
42.8,63.0,79.0,75.8
20.3,95.3,44.8,48.9
20.3,95.3,44.8,48.9
14.2,80.3,37.8,31.0
14.2,80.3,37.8,31.0
22.3,93.1,43.3,46.8
22.3,93.1,43.3,46.8
16.0,84.3,59.2,71.8
28.3,53.9,68.8,86.4
33.1,16.1,86.7,45.5
33.1,16.1,86.7,45.5
14.8,21.0,58.0,38.7
14.8,21.0,58.0,38.7
13.4,64.6,65.6,63.5
13.4,64.6,65.6,63.5
16.0,78.3,66.0,76.2
19.0,20.1,23.6,58.6
42.0,62.2,92.1,61.7
42.0,62.2,92.1,61.7
42.6,97.1,48.8,14.9
42.6,97.1,48.8,14.9
44.2,52.6,79.8,77.0
39.3,61.3,32.7,66.4
29.1,93.3,93.2,63.7
29.1,93.3,93.2,63.7
34.1,37.9,90.6,66.3
34.1,37.9,90.6,66.3
37.4,26.4,64.5,39.8
37.4,26.4,64.5,39.8
19.1,84.7,59.7,44.2
19.1,84.7,59.7,44.2
34.8,59.8,30.3,71.7
24.3,40.4,26.2,74.8
41.2,86.0,98.2,35.8
41.2,86.0,98.2,35.8
31.1,17.4,11.3,22.1
31.1,17.4,11.3,22.1
25.4,85.3,94.7,86.9
35.4,99.6,95.7,74.3
41.0,85.2,26.0,18.3
41.0,85.2,26.0,18.3
23.5,42.4,55.3,89.2
23.5,42.4,55.3,89.2
18.6,74.9,61.5,58.0
18.6,74.9,61.5,58.0
24.3,39.6,32.4,64.1
24.3,39.6,32.4,64.1
42.7,11.5,13.8,48.5
28.8,34.1,80.8,87.6
39.9,19.1,39.2,10.3
39.9,19.1,39.2,10.3
40.5,28.0,31.0,19.3
40.5,28.0,31.0,19.3
19.3,43.0,89.0,79.1
19.3,43.0,89.0,79.1
22.0,94.0,74.0,75.8
14.8,70.1,91.6,86.4
20.2,16.7,28.3,44.6
20.2,16.7,28.3,44.6
27.2,76.7,91.0,83.1
27.2,76.7,91.0,83.1
43.0,68.3,86.9,62.3
43.0,68.3,86.9,62.3
35.2,39.5,56.9,75.9
34.1,59.9,59.9,76.9
34.6,24.7,39.4,64.8
14.1,95.9,55.7,27.7
14.1,95.9,55.7,27.7
13.9,25.6,86.5,47.2
13.9,25.6,86.5,47.2
31.3,59.6,32.8,66.4
31.3,59.6,32.8,66.4
40.3,80.0,8.2,64.1
30.7,32.7,7.5,64.8
14.0,64.4,0.8,44.6
14.0,64.4,0.8,44.6
14.0,38.1,24.2,39.1
14.0,38.1,24.2,39.1
41.5,95.8,95.9,28.8
41.5,95.8,95.9,28.8
11.7,91.7,44.0,58.9
12.6,73.1,22.2,67.6
29.2,58.6,37.3,82.4
29.2,58.6,37.3,82.4
23.8,35.7,67.7,76.2
23.8,35.7,67.7,76.2
43.5,87.4,14.1,15.9
43.5,87.4,14.1,15.9
25.1,70.1,37.8,80.2
39.4,21.7,91.8,82.3
25.9,60.1,50.3,85.4
25.9,60.1,50.3,85.4
15.7,76.8,0.9,39.5
15.7,76.8,0.9,39.5
18.8,31.5,11.2,46.0
18.8,31.5,11.2,46.0
33.0,36.3,80.2,85.6
19.7,46.1,84.5,90.3
36.1,23.6,75.7,43.9
36.1,23.6,75.7,43.9
18.3,65.9,1.6,57.4
18.3,65.9,1.6,57.4
14.7,65.5,6.7,45.6
14.7,65.5,6.7,45.6
44.4,39.7,22.1,59.0
30.3,81.3,98.0,85.9
11.6,22.8,29.8,30.5
11.6,22.8,29.8,30.5
42.9,42.0,6.9,37.2
42.9,42.0,6.9,37.2
38.4,60.2,17.1,38.8
38.4,60.2,17.1,38.8
17.0,45.9,41.2,77.9
28.5,66.8,87.1,88.6
31.5,11.2,91.7,50.8
31.5,11.2,91.7,50.8
35.1,34.6,14.9,32.6
35.1,34.6,14.9,32.6
16.6,99.8,31.7,29.2
16.6,99.8,31.7,29.2
19.7,39.1,14.5,73.2
25.6,40.1,86.0,91.0
15.0,76.6,58.7,54.7
15.0,76.6,58.7,54.7
30.7,11.2,94.6,47.9
30.7,11.2,94.6,47.9
17.2,82.9,56.1,45.6
17.2,82.9,56.1,45.6
11.3,87.4,20.7,56.6
21.6,52.3,74.9,90.7
18.4,89.4,10.4,32.4
18.4,89.4,10.4,32.4
39.8,14.0,8.5,1.6
39.8,14.0,8.5,1.6
18.5,34.5,98.4,71.5
18.5,34.5,98.4,71.5
40.9,88.2,40.6,54.2
39.5,58.4,80.2,80.4
42.2,42.7,53.7,52.1
42.2,42.7,53.7,52.1
18.9,64.3,27.6,62.6
18.9,64.3,27.6,62.6
17.6,27.0,62.0,49.6
17.6,27.0,62.0,49.6
31.9,13.1,99.1,82.3
11.9,51.7,21.5,72.1
18.3,67.8,99.8,82.9
18.3,67.8,99.8,82.9
24.0,45.2,4.8,72.9
24.0,45.2,4.8,72.9
42.6,26.7,66.8,71.6
21.6,51.2,40.8,82.8
18.3,56.0,17.9,58.6
18.3,56.0,17.9,58.6
37.8,71.4,11.1,35.6
37.8,71.4,11.1,35.6
38.1,77.5,50.3,30.7
38.1,77.5,50.3,30.7
27.3,63.0,54.1,80.9
41.9,28.7,56.5,68.3
36.2,29.4,30.5,32.0
36.2,29.4,30.5,32.0
20.6,24.7,33.7,55.0
20.6,24.7,33.7,55.0
26.3,20.4,86.4,72.4
26.3,20.4,86.4,72.4
31.4,94.6,72.5,71.1
26.1,12.9,44.4,63.0
42.1,72.6,29.0,29.2
42.1,72.6,29.0,29.2
38.3,21.4,87.2,38.4
38.3,21.4,87.2,38.4
43.6,99.6,48.9,14.6
43.6,99.6,48.9,14.6
22.8,46.4,75.4,89.8
18.3,67.7,84.1,88.9
42.9,83.0,15.2,11.5
42.9,83.0,15.2,11.5
44.8,31.2,59.6,35.5
44.8,31.2,59.6,35.5
18.5,67.8,70.1,77.2
18.5,67.8,70.1,77.2
17.2,71.2,82.0,85.7
20.5,13.1,39.6,59.7
35.6,20.1,16.6,22.9
35.6,20.1,16.6,22.9
37.1,39.1,85.0,54.9
37.1,39.1,85.0,54.9
32.3,41.6,67.6,77.4
32.3,41.6,67.6,77.4
35.7,32.7,76.1,81.5
34.9,99.1,47.9,58.4
41.5,59.4,76.8,56.8
41.5,59.4,76.8,56.8
38.3,30.8,69.7,38.7
38.3,30.8,69.7,38.7
36.9,52.1,71.7,66.0
36.9,52.1,71.7,66.0
44.3,31.7,38.2,60.7
24.1,35.0,86.1,87.7
17.9,94.2,4.6,18.8
17.9,94.2,4.6,18.8
11.1,70.5,33.0,39.6
11.1,70.5,33.0,39.6
33.1,89.1,94.4,57.1
33.1,89.1,94.4,57.1
38.6,67.3,63.8,71.9
40.0,44.3,5.3,62.4
37.5,22.3,3.7,21.6
37.5,22.3,3.7,21.6
26.0,73.0,98.3,81.4
26.0,73.0,98.3,81.4
28.7,26.8,88.8,71.8
28.7,26.8,88.8,71.8
39.8,54.1,93.2,84.9
16.4,40.6,80.3,83.8
25.3,94.3,89.9,60.5
25.3,94.3,89.9,60.5
18.4,42.1,97.4,86.9
18.4,42.1,97.4,86.9
26.5,40.0,31.1,82.3
26.5,40.0,31.1,82.3
10.7,26.9,82.9,71.9
28.0,21.9,4.2,57.6
36.5,78.4,73.1,72.6
32.7,19.8,13.2,24.9
32.7,19.8,13.2,24.9
21.3,79.7,52.4,69.7
21.3,79.7,52.4,69.7
41.0,24.4,64.8,25.6
41.0,24.4,64.8,25.6
16.5,65.4,71.8,84.4
27.1,49.9,55.0,83.5
30.1,90.0,40.4,43.8
